2026.0,2981.0,4080.0
2028.0,3039.0,4182.0
2026.0,3074.0,4284.0
2027.0,3126.0,4386.0
2026.0,3259.0,4488.0
2026.0,3347.0,4590.0
2027.0,3223.0,4692.0
2027.0,3279.0,4794.0
2027.0,3503.0,4896.0
2026.0,3616.0,4998.0
2027.0,3661.0,5100.0
2028.0,3458.0,5202.0
2026.0,3415.0,5304.0
2028.0,3687.0,5406.0
2025.0,3593.0,5508.0
2026.0,3515.0,5610.0
2028.0,3539.0,5712.0
2027.0,3663.0,5814.0
2029.0,3507.0,5916.0
2030.0,3381.0,6018.0
2031.0,3347.0,6120.0
2030.0,3338.0,6222.0
2029.0,3226.0,6324.0
2029.0,3179.0,6426.0
2028.0,3275.0,6528.0
2027.0,3112.0,6630.0
2030.0,2955.0,6732.0
2028.0,2930.0,6834.0
2027.0,2987.0,6936.0
2029.0,2850.0,7038.0
2028.0,2763.0,7140.0
2026.0,2905.0,7242.0
2024.0,3363.0,7344.0
2026.0,3377.0,7446.0
2027.0,3307.0,7548.0
2026.0,3398.0,7650.0
2024.0,3507.0,7752.0
2026.0,3522.0,7854.0
2026.0,3471.0,7956.0
2025.0,3363.0,8058.0
2024.0,3399.0,8160.0
2025.0,3315.0,8262.0
2024.0,3379.0,8364.0
2025.0,3275.0,8466.0
2027.0,3250.0,8568.0
2026.0,3203.0,8670.0
2028.0,3130.0,8772.0
2028.0,3113.0,8874.0
2028.0,3291.0,8976.0
2032.0,3473.0,9078.0
2034.0,3546.0,9180.0
2036.0,3594.0,9282.0
2040.0,3457.0,9384.0
2041.0,3307.0,9486.0
2044.0,3203.0,9588.0
2046.0,3111.0,9690.0
2043.0,2989.0,9792.0
2043.0,3111.0,9894.0
2041.0,3115.0,9996.0
2042.0,2936.0,10098.0
2040.0,2853.0,10200.0
2039.0,2899.0,10302.0
2040.0,2787.0,10404.0
2038.0,2639.0,10506.0
2035.0,2764.0,10608.0
2034.0,3219.0,10710.0
2033.0,3168.0,10812.0
2034.0,3104.0,10914.0
2034.0,3071.0,11016.0
2030.0,3298.0,11118.0
2032.0,3331.0,11220.0
2032.0,3259.0,11322.0
2032.0,3352.0,11424.0
2032.0,3489.0,11526.0
2032.0,3552.0,11628.0
2032.0,3539.0,11730.0
2033.0,3409.0,11832.0
2032.0,3311.0,11934.0
2033.0,3285.0,12036.0
2033.0,3208.0,12138.0
2032.0,3144.0,12240.0
2033.0,3067.0,12342.0
2034.0,3262.0,12444.0
2036.0,3379.0,12546.0
2039.0,3471.0,12648.0
2041.0,3384.0,12750.0
2045.0,3439.0,12852.0
2047.0,3323.0,12954.0
2045.0,3240.0,13056.0
2044.0,3098.0,13158.0
2045.0,3032.0,13260.0
2043.0,2981.0,13362.0
2043.0,2971.0,13464.0
2042.0,2978.0,13566.0
2043.0,2821.0,13668.0
2040.0,2799.0,13770.0
2038.0,2889.0,13872.0
2038.0,2915.0,13974.0
