2593.0,50889.0
2605.0,50991.0
2571.0,51093.0
2505.0,51195.0
2445.0,51297.0
2393.0,51399.0
2349.0,51501.0
2295.0,51603.0
2195.0,51705.0
1939.0,51807.0
1563.0,51909.0
1341.0,52011.0
1197.0,52113.0
997.0,52215.0
758.0,52317.0
479.0,52419.0
222.0,52521.0
75.0,52623.0
33.0,52724.0
105.0,52825.0
251.0,52927.0
623.0,53029.0
1110.0,53131.0
1476.0,53233.0
1779.0,53335.0
2135.0,53437.0
2533.0,53539.0
2883.0,53641.0
3081.0,53743.0
3171.0,53845.0
3187.0,53947.0
3175.0,54049.0
3167.0,54151.0
3141.0,54253.0
3137.0,54355.0
3159.0,54457.0
3063.0,54559.0
2933.0,54661.0
2839.0,54763.0
2765.0,54865.0
2641.0,54967.0
2480.0,55069.0
2039.0,55171.0
1483.0,55273.0
1130.0,55375.0
909.0,55477.0
791.0,55579.0
728.0,55681.0
709.0,55783.0
743.0,55885.0
777.0,55987.0
949.0,56089.0
1213.0,56191.0
1451.0,56293.0
1676.0,56395.0
2099.0,56497.0
2741.0,56599.0
3057.0,56701.0
3153.0,56803.0
3195.0,56905.0
3249.0,57007.0
3297.0,57109.0
3283.0,57211.0
3229.0,57313.0
3159.0,57415.0
3051.0,57517.0
2939.0,57619.0
2817.0,57721.0
2667.0,57823.0
2481.0,57925.0
2041.0,58027.0
1399.0,58129.0
1063.0,58231.0
951.0,58333.0
905.0,58435.0
885.0,58537.0
881.0,58639.0
900.0,58741.0
908.0,58843.0
931.0,58945.0
1010.0,59047.0
1163.0,59149.0
1393.0,59251.0
1623.0,59353.0
1841.0,59455.0
2047.0,59557.0
2473.0,59659.0
2929.0,59761.0
3169.0,59863.0
3248.0,59965.0
3275.0,60067.0
3281.0,60169.0
3273.0,60271.0
3209.0,60373.0
3121.0,60475.0
3019.0,60577.0
2899.0,60679.0
2741.0,60781.0
2573.0,60883.0
2429.0,60985.0
2245.0,61087.0
1809.0,61189.0
1287.0,61291.0
1011.0,61393.0
890.0,61495.0
883.0,61597.0
915.0,61699.0
900.0,61801.0
913.0,61903.0
929.0,62005.0
994.0,62107.0
1106.0,62209.0
1267.0,62311.0
1483.0,62413.0
1691.0,62515.0
1840.0,62617.0
2023.0,62719.0
2395.0,62821.0
2869.0,62923.0
3171.0,63025.0
3299.0,63127.0
3353.0,63229.0
3371.0,63331.0
3374.0,63433.0
3353.0,63535.0
3291.0,63637.0
3115.0,63739.0
2939.0,63841.0
2833.0,63943.0
2725.0,64045.0
2559.0,64147.0
2275.0,64249.0
1795.0,64351.0
1321.0,64453.0
1086.0,64555.0
1005.0,64657.0
1003.0,64759.0
1009.0,64861.0
1055.0,64963.0
1117.0,65065.0
1174.0,65167.0
1213.0,65269.0
1315.0,65371.0
1488.0,65473.0
1685.0,65575.0
1897.0,65677.0
2043.0,65779.0
2317.0,65881.0
2801.0,65983.0
3109.0,66085.0
3229.0,66187.0
3275.0,66289.0
3297.0,66391.0
3313.0,66493.0
3337.0,66595.0
3339.0,66697.0
3309.0,66799.0
3277.0,66901.0
3249.0,67003.0
3171.0,67105.0
3057.0,67207.0
2879.0,67309.0
2677.0,67411.0
2455.0,67513.0
1929.0,67615.0
1443.0,67717.0
1143.0,67819.0
1019.0,67921.0
981.0,68023.0
967.0,68125.0
981.0,68227.0
1045.0,68329.0
1099.0,68431.0
1117.0,68533.0
1169.0,68635.0
1289.0,68737.0
1425.0,68839.0
1623.0,68941.0
1869.0,69043.0
2293.0,69145.0
2889.0,69247.0
3209.0,69349.0
3275.0,69451.0
3264.0,69553.0
3265.0,69655.0
3295.0,69757.0
3325.0,69859.0
3339.0,69961.0
3351.0,70063.0
3349.0,70165.0
3312.0,70267.0
3227.0,70369.0
3067.0,70471.0
2847.0,70573.0
2567.0,70675.0
2061.0,70777.0
1607.0,70879.0
1349.0,70981.0
1219.0,71083.0
1147.0,71185.0
1081.0,71287.0
1072.0,71389.0
1123.0,71491.0
1185.0,71593.0
1241.0,71695.0
1321.0,71797.0
1401.0,71899.0
1513.0,72001.0
1703.0,72103.0
1959.0,72205.0
2371.0,72307.0
2669.0,72409.0
2823.0,72511.0
2928.0,72613.0
3009.0,72715.0
3083.0,72817.0
3127.0,72919.0
3163.0,73021.0
3207.0,73123.0
3197.0,73225.0
3152.0,73327.0
3091.0,73429.0
3001.0,73531.0
2897.0,73633.0
2747.0,73735.0
2523.0,73837.0
2103.0,73939.0
1667.0,74041.0
1417.0,74143.0
1271.0,74245.0
1145.0,74347.0
1031.0,74449.0
913.0,74551.0
844.0,74653.0
842.0,74755.0
889.0,74857.0
967.0,74959.0
1151.0,75061.0
1382.0,75163.0
1611.0,75265.0
1889.0,75367.0
2261.0,75469.0
2623.0,75571.0
2833.0,75673.0
2967.0,75775.0
3031.0,75877.0
3059.0,75979.0
3093.0,76081.0
3127.0,76183.0
3129.0,76285.0
3135.0,76387.0
3137.0,76489.0
3069.0,76591.0
2961.0,76693.0
2857.0,76795.0
2729.0,76897.0
2313.0,76999.0
1785.0,77101.0
1503.0,77203.0
1389.0,77305.0
1348.0,77407.0
1353.0,77509.0
1365.0,77611.0
1427.0,77713.0
1493.0,77815.0
1479.0,77917.0
1699.0,78019.0
2041.0,78121.0
2154.0,78223.0
2177.0,78325.0
2183.0,78427.0
2181.0,78529.0
2183.0,78631.0
2183.0,78733.0
